Index,Year,Filing Type,Rates,Brackets,Max Rate,Min Rate,Max Bracket,Min Bracket,Max-Min Rate Diff,Max-Min Bracket Diff
7970,1920,Married Filing Separately,0.6,100000,0.73,0.04,1000000,0,0.69,1000000
7971,1920,Single Filer,0.6,100000,0.73,0.04,1000000,0,0.69,1000000
7972,1920,Head of Household,0.64,150000,0.73,0.04,1000000,0,0.69,1000000
7973,1920,Married Filing Jointly,0.64,150000,0.73,0.04,1000000,0,0.69,1000000
7974,1920,Married Filing Separately,0.64,150000,0.73,0.04,1000000,0,0.69,1000000
7975,1920,Single Filer,0.64,150000,0.73,0.04,1000000,0,0.69,1000000
7976,1920,Head of Household,0.68,200000,0.73,0.04,1000000,0,0.69,1000000
7977,1920,Married Filing Jointly,0.68,200000,0.73,0.04,1000000,0,0.69,1000000
7978,1920,Married Filing Separately,0.68,200000,0.73,0.04,1000000,0,0.69,1000000
7979,1920,Single Filer,0.68,200000,0.73,0.04,1000000,0,0.69,1000000
7980,1920,Head of Household,0.71,300000,0.73,0.04,1000000,0,0.69,1000000
7981,1920,Married Filing Jointly,0.71,300000,0.73,0.04,1000000,0,0.69,1000000
7982,1920,Married Filing Separately,0.71,300000,0.73,0.04,1000000,0,0.69,1000000
7983,1920,Single Filer,0.71,300000,0.73,0.04,1000000,0,0.69,1000000
7984,1920,Head of Household,0.72,500000,0.73,0.04,1000000,0,0.69,1000000
7985,1920,Married Filing Jointly,0.72,500000,0.73,0.04,1000000,0,0.69,1000000
7986,1920,Married Filing Separately,0.72,500000,0.73,0.04,1000000,0,0.69,1000000
7987,1920,Single Filer,0.72,500000,0.73,0.04,1000000,0,0.69,1000000
7988,1920,Head of Household,0.73,1000000,0.73,0.04,1000000,0,0.69,1000000
7989,1920,Married Filing Jointly,0.73,1000000,0.73,0.04,1000000,0,0.69,1000000
7990,1920,Married Filing Separately,0.73,1000000,0.73,0.04,1000000,0,0.69,1000000
7991,1920,Single Filer,0.73,1000000,0.73,0.04,1000000,0,0.69,1000000
7544,1921,Head of Household,0.04,0,0.73,0.04,1000000,0,0.69,1000000
7545,1921,Married Filing Jointly,0.04,0,0.73,0.04,1000000,0,0.69,1000000
7546,1921,Married Filing Separately,0.04,0,0.73,0.04,1000000,0,0.69,1000000
7547,1921,Single Filer,0.04,0,0.73,0.04,1000000,0,0.69,1000000
7548,1921,Head of Household,0.08,4000,0.73,0.04,1000000,0,0.69,1000000
7549,1921,Married Filing Jointly,0.08,4000,0.73,0.04,1000000,0,0.69,1000000
7550,1921,Married Filing Separately,0.08,4000,0.73,0.04,1000000,0,0.69,1000000
7551,1921,Single Filer,0.08,4000,0.73,0.04,1000000,0,0.69,1000000
7552,1921,Head of Household,0.09,5000,0.73,0.04,1000000,0,0.69,1000000
7553,1921,Married Filing Jointly,0.09,5000,0.73,0.04,1000000,0,0.69,1000000
7554,1921,Married Filing Separately,0.09,5000,0.73,0.04,1000000,0,0.69,1000000
7555,1921,Single Filer,0.09,5000,0.73,0.04,1000000,0,0.69,1000000
7556,1921,Head of Household,0.1,6000,0.73,0.04,1000000,0,0.69,1000000
7557,1921,Married Filing Jointly,0.1,6000,0.73,0.04,1000000,0,0.69,1000000
7558,1921,Married Filing Separately,0.1,6000,0.73,0.04,1000000,0,0.69,1000000
7559,1921,Single Filer,0.1,6000,0.73,0.04,1000000,0,0.69,1000000
7560,1921,Head of Household,0.11,8000,0.73,0.04,1000000,0,0.69,1000000
7561,1921,Married Filing Jointly,0.11,8000,0.73,0.04,1000000,0,0.69,1000000
7562,1921,Married Filing Separately,0.11,8000,0.73,0.04,1000000,0,0.69,1000000
7563,1921,Single Filer,0.11,8000,0.73,0.04,1000000,0,0.69,1000000
7564,1921,Head of Household,0.12,10000,0.73,0.04,1000000,0,0.69,1000000
7565,1921,Married Filing Jointly,0.12,10000,0.73,0.04,1000000,0,0.69,1000000
7566,1921,Married Filing Separately,0.12,10000,0.73,0.04,1000000,0,0.69,1000000
7567,1921,Single Filer,0.12,10000,0.73,0.04,1000000,0,0.69,1000000
7568,1921,Head of Household,0.13,12000,0.73,0.04,1000000,0,0.69,1000000
7569,1921,Married Filing Jointly,0.13,12000,0.73,0.04,1000000,0,0.69,1000000
7570,1921,Married Filing Separately,0.13,12000,0.73,0.04,1000000,0,0.69,1000000
7571,1921,Single Filer,0.13,12000,0.73,0.04,1000000,0,0.69,1000000
7572,1921,Head of Household,0.14,14000,0.73,0.04,1000000,0,0.69,1000000
7573,1921,Married Filing Jointly,0.14,14000,0.73,0.04,1000000,0,0.69,1000000
7574,1921,Married Filing Separately,0.14,14000,0.73,0.04,1000000,0,0.69,1000000
7575,1921,Single Filer,0.14,14000,0.73,0.04,1000000,0,0.69,1000000
7576,1921,Head of Household,0.15,16000,0.73,0.04,1000000,0,0.69,1000000
7577,1921,Married Filing Jointly,0.15,16000,0.73,0.04,1000000,0,0.69,1000000
7578,1921,Married Filing Separately,0.15,16000,0.73,0.04,1000000,0,0.69,1000000
7579,1921,Single Filer,0.15,16000,0.73,0.04,1000000,0,0.69,1000000
7580,1921,Head of Household,0.16,18000,0.73,0.04,1000000,0,0.69,1000000
7581,1921,Married Filing Jointly,0.16,18000,0.73,0.04,1000000,0,0.69,1000000
7582,1921,Married Filing Separately,0.16,18000,0.73,0.04,1000000,0,0.69,1000000
7583,1921,Single Filer,0.16,18000,0.73,0.04,1000000,0,0.69,1000000
7584,1921,Head of Household,0.17,20000,0.73,0.04,1000000,0,0.69,1000000
7585,1921,Married Filing Jointly,0.17,20000,0.73,0.04,1000000,0,0.69,1000000
7586,1921,Married Filing Separately,0.17,20000,0.73,0.04,1000000,0,0.69,1000000
7587,1921,Single Filer,0.17,20000,0.73,0.04,1000000,0,0.69,1000000
7588,1921,Head of Household,0.18,22000,0.73,0.04,1000000,0,0.69,1000000
7589,1921,Married Filing Jointly,0.18,22000,0.73,0.04,1000000,0,0.69,1000000
7590,1921,Married Filing Separately,0.18,22000,0.73,0.04,1000000,0,0.69,1000000
7591,1921,Single Filer,0.18,22000,0.73,0.04,1000000,0,0.69,1000000
7592,1921,Head of Household,0.19,24000,0.73,0.04,1000000,0,0.69,1000000
7593,1921,Married Filing Jointly,0.19,24000,0.73,0.04,1000000,0,0.69,1000000
7594,1921,Married Filing Separately,0.19,24000,0.73,0.04,1000000,0,0.69,1000000
7595,1921,Single Filer,0.19,24000,0.73,0.04,1000000,0,0.69,1000000
7596,1921,Head of Household,0.2,26000,0.73,0.04,1000000,0,0.69,1000000
7597,1921,Married Filing Jointly,0.2,26000,0.73,0.04,1000000,0,0.69,1000000
7598,1921,Married Filing Separately,0.2,26000,0.73,0.04,1000000,0,0.69,1000000
7599,1921,Single Filer,0.2,26000,0.73,0.04,1000000,0,0.69,1000000
7600,1921,Head of Household,0.21,28000,0.73,0.04,1000000,0,0.69,1000000
7601,1921,Married Filing Jointly,0.21,28000,0.73,0.04,1000000,0,0.69,1000000
7602,1921,Married Filing Separately,0.21,28000,0.73,0.04,1000000,0,0.69,1000000
7603,1921,Single Filer,0.21,28000,0.73,0.04,1000000,0,0.69,1000000
7604,1921,Head of Household,0.22,30000,0.73,0.04,1000000,0,0.69,1000000
7605,1921,Married Filing Jointly,0.22,30000,0.73,0.04,1000000,0,0.69,1000000
7606,1921,Married Filing Separately,0.22,30000,0.73,0.04,1000000,0,0.69,1000000
7607,1921,Single Filer,0.22,30000,0.73,0.04,1000000,0,0.69,1000000
7608,1921,Head of Household,0.23,32000,0.73,0.04,1000000,0,0.69,1000000
7609,1921,Married Filing Jointly,0.23,32000,0.73,0.04,1000000,0,0.69,1000000
7610,1921,Married Filing Separately,0.23,32000,0.73,0.04,1000000,0,0.69,1000000
7611,1921,Single Filer,0.23,32000,0.73,0.04,1000000,0,0.69,1000000
7612,1921,Head of Household,0.24,34000,0.73,0.04,1000000,0,0.69,1000000
7613,1921,Married Filing Jointly,0.24,34000,0.73,0.04,1000000,0,0.69,1000000
7614,1921,Married Filing Separately,0.24,34000,0.73,0.04,1000000,0,0.69,1000000
7615,1921,Single Filer,0.24,34000,0.73,0.04,1000000,0,0.69,1000000
7616,1921,Head of Household,0.25,36000,0.73,0.04,1000000,0,0.69,1000000
7617,1921,Married Filing Jointly,0.25,36000,0.73,0.04,1000000,0,0.69,1000000
7618,1921,Married Filing Separately,0.25,36000,0.73,0.04,1000000,0,0.69,1000000
7619,1921,Single Filer,0.25,36000,0.73,0.04,1000000,0,0.69,1000000
7620,1921,Head of Household,0.26,38000,0.73,0.04,1000000,0,0.69,1000000
7621,1921,Married Filing Jointly,0.26,38000,0.73,0.04,1000000,0,0.69,1000000
7622,1921,Married Filing Separately,0.26,38000,0.73,0.04,1000000,0,0.69,1000000
7623,1921,Single Filer,0.26,38000,0.73,0.04,1000000,0,0.69,1000000
7624,1921,Head of Household,0.27,40000,0.73,0.04,1000000,0,0.69,1000000
7625,1921,Married Filing Jointly,0.27,40000,0.73,0.04,1000000,0,0.69,1000000
7626,1921,Married Filing Separately,0.27,40000,0.73,0.04,1000000,0,0.69,1000000
7627,1921,Single Filer,0.27,40000,0.73,0.04,1000000,0,0.69,1000000
7628,1921,Head of Household,0.28,42000,0.73,0.04,1000000,0,0.69,1000000
7629,1921,Married Filing Jointly,0.28,42000,0.73,0.04,1000000,0,0.69,1000000
7630,1921,Married Filing Separately,0.28,42000,0.73,0.04,1000000,0,0.69,1000000
7631,1921,Single Filer,0.28,42000,0.73,0.04,1000000,0,0.69,1000000
7632,1921,Head of Household,0.29,44000,0.73,0.04,1000000,0,0.69,1000000
7633,1921,Married Filing Jointly,0.29,44000,0.73,0.04,1000000,0,0.69,1000000
7634,1921,Married Filing Separately,0.29,44000,0.73,0.04,1000000,0,0.69,1000000
7635,1921,Single Filer,0.29,44000,0.73,0.04,1000000,0,0.69,1000000
7636,1921,Head of Household,0.3,46000,0.73,0.04,1000000,0,0.69,1000000
7637,1921,Married Filing Jointly,0.3,46000,0.73,0.04,1000000,0,0.69,1000000
7638,1921,Married Filing Separately,0.3,46000,0.73,0.04,1000000,0,0.69,1000000
7639,1921,Single Filer,0.3,46000,0.73,0.04,1000000,0,0.69,1000000
7640,1921,Head of Household,0.31,48000,0.73,0.04,1000000,0,0.69,1000000
7641,1921,Married Filing Jointly,0.31,48000,0.73,0.04,1000000,0,0.69,1000000
7642,1921,Married Filing Separately,0.31,48000,0.73,0.04,1000000,0,0.69,1000000
7643,1921,Single Filer,0.31,48000,0.73,0.04,1000000,0,0.69,1000000
7644,1921,Head of Household,0.32,50000,0.73,0.04,1000000,0,0.69,1000000
7645,1921,Married Filing Jointly,0.32,50000,0.73,0.04,1000000,0,0.69,1000000
7646,1921,Married Filing Separately,0.32,50000,0.73,0.04,1000000,0,0.69,1000000
7647,1921,Single Filer,0.32,50000,0.73,0.04,1000000,0,0.69,1000000
7648,1921,Head of Household,0.33,52000,0.73,0.04,1000000,0,0.69,1000000
7649,1921,Married Filing Jointly,0.33,52000,0.73,0.04,1000000,0,0.69,1000000
7650,1921,Married Filing Separately,0.33,52000,0.73,0.04,1000000,0,0.69,1000000
7651,1921,Single Filer,0.33,52000,0.73,0.04,1000000,0,0.69,1000000
7652,1921,Head of Household,0.34,54000,0.73,0.04,1000000,0,0.69,1000000
7653,1921,Married Filing Jointly,0.34,54000,0.73,0.04,1000000,0,0.69,1000000
7654,1921,Married Filing Separately,0.34,54000,0.73,0.04,1000000,0,0.69,1000000
7655,1921,Single Filer,0.34,54000,0.73,0.04,1000000,0,0.69,1000000
7656,1921,Head of Household,0.35,56000,0.73,0.04,1000000,0,0.69,1000000
7657,1921,Married Filing Jointly,0.35,56000,0.73,0.04,1000000,0,0.69,1000000
7658,1921,Married Filing Separately,0.35,56000,0.73,0.04,1000000,0,0.69,1000000
7659,1921,Single Filer,0.35,56000,0.73,0.04,1000000,0,0.69,1000000
7660,1921,Head of Household,0.36,58000,0.73,0.04,1000000,0,0.69,1000000
7661,1921,Married Filing Jointly,0.36,58000,0.73,0.04,1000000,0,0.69,1000000
7662,1921,Married Filing Separately,0.36,58000,0.73,0.04,1000000,0,0.69,1000000
7663,1921,Single Filer,0.36,58000,0.73,0.04,1000000,0,0.69,1000000
7664,1921,Head of Household,0.37,60000,0.73,0.04,1000000,0,0.69,1000000
7665,1921,Married Filing Jointly,0.37,60000,0.73,0.04,1000000,0,0.69,1000000
7666,1921,Married Filing Separately,0.37,60000,0.73,0.04,1000000,0,0.69,1000000
7667,1921,Single Filer,0.37,60000,0.73,0.04,1000000,0,0.69,1000000
7668,1921,Head of Household,0.38,62000,0.73,0.04,1000000,0,0.69,1000000
7669,1921,Married Filing Jointly,0.38,62000,0.73,0.04,1000000,0,0.69,1000000
7670,1921,Married Filing Separately,0.38,62000,0.73,0.04,1000000,0,0.69,1000000
7671,1921,Single Filer,0.38,62000,0.73,0.04,1000000,0,0.69,1000000
7672,1921,Head of Household,0.39,64000,0.73,0.04,1000000,0,0.69,1000000
7673,1921,Married Filing Jointly,0.39,64000,0.73,0.04,1000000,0,0.69,1000000
7674,1921,Married Filing Separately,0.39,64000,0.73,0.04,1000000,0,0.69,1000000
7675,1921,Single Filer,0.39,64000,0.73,0.04,1000000,0,0.69,1000000
7676,1921,Head of Household,0.4,66000,0.73,0.04,1000000,0,0.69,1000000
7677,1921,Married Filing Jointly,0.4,66000,0.73,0.04,1000000,0,0.69,1000000
7678,1921,Married Filing Separately,0.4,66000,0.73,0.04,1000000,0,0.69,1000000
7679,1921,Single Filer,0.4,66000,0.73,0.04,1000000,0,0.69,1000000
7680,1921,Head of Household,0.41,68000,0.73,0.04,1000000,0,0.69,1000000
7681,1921,Married Filing Jointly,0.41,68000,0.73,0.04,1000000,0,0.69,1000000
7682,1921,Married Filing Separately,0.41,68000,0.73,0.04,1000000,0,0.69,1000000
7683,1921,Single Filer,0.41,68000,0.73,0.04,1000000,0,0.69,1000000
7684,1921,Head of Household,0.42,70000,0.73,0.04,1000000,0,0.69,1000000
7685,1921,Married Filing Jointly,0.42,70000,0.73,0.04,1000000,0,0.69,1000000
7686,1921,Married Filing Separately,0.42,70000,0.73,0.04,1000000,0,0.69,1000000
7687,1921,Single Filer,0.42,70000,0.73,0.04,1000000,0,0.69,1000000
7688,1921,Head of Household,0.43,72000,0.73,0.04,1000000,0,0.69,1000000
7689,1921,Married Filing Jointly,0.43,72000,0.73,0.04,1000000,0,0.69,1000000
7690,1921,Married Filing Separately,0.43,72000,0.73,0.04,1000000,0,0.69,1000000
7691,1921,Single Filer,0.43,72000,0.73,0.04,1000000,0,0.69,1000000
7692,1921,Head of Household,0.44,74000,0.73,0.04,1000000,0,0.69,1000000
7693,1921,Married Filing Jointly,0.44,74000,0.73,0.04,1000000,0,0.69,1000000
7694,1921,Married Filing Separately,0.44,74000,0.73,0.04,1000000,0,0.69,1000000
7695,1921,Single Filer,0.44,74000,0.73,0.04,1000000,0,0.69,1000000
7696,1921,Head of Household,0.45,76000,0.73,0.04,1000000,0,0.69,1000000
7697,1921,Married Filing Jointly,0.45,76000,0.73,0.04,1000000,0,0.69,1000000
7698,1921,Married Filing Separately,0.45,76000,0.73,0.04,1000000,0,0.69,1000000
7699,1921,Single Filer,0.45,76000,0.73,0.04,1000000,0,0.69,1000000
7700,1921,Head of Household,0.46,78000,0.73,0.04,1000000,0,0.69,1000000
7701,1921,Married Filing Jointly,0.46,78000,0.73,0.04,1000000,0,0.69,1000000
7702,1921,Married Filing Separately,0.46,78000,0.73,0.04,1000000,0,0.69,1000000
7703,1921,Single Filer,0.46,78000,0.73,0.04,1000000,0,0.69,1000000
7704,1921,Head of Household,0.47,80000,0.73,0.04,1000000,0,0.69,1000000
7705,1921,Married Filing Jointly,0.47,80000,0.73,0.04,1000000,0,0.69,1000000
7706,1921,Married Filing Separately,0.47,80000,0.73,0.04,1000000,0,0.69,1000000
7707,1921,Single Filer,0.47,80000,0.73,0.04,1000000,0,0.69,1000000
7708,1921,Head of Household,0.48,82000,0.73,0.04,1000000,0,0.69,1000000
7709,1921,Married Filing Jointly,0.48,82000,0.73,0.04,1000000,0,0.69,1000000
7710,1921,Married Filing Separately,0.48,82000,0.73,0.04,1000000,0,0.69,1000000
7711,1921,Single Filer,0.48,82000,0.73,0.04,1000000,0,0.69,1000000
7712,1921,Head of Household,0.49,84000,0.73,0.04,1000000,0,0.69,1000000
7713,1921,Married Filing Jointly,0.49,84000,0.73,0.04,1000000,0,0.69,1000000
7714,1921,Married Filing Separately,0.49,84000,0.73,0.04,1000000,0,0.69,1000000
7715,1921,Single Filer,0.49,84000,0.73,0.04,1000000,0,0.69,1000000
7716,1921,Head of Household,0.5,86000,0.73,0.04,1000000,0,0.69,1000000
7717,1921,Married Filing Jointly,0.5,86000,0.73,0.04,1000000,0,0.69,1000000
7718,1921,Married Filing Separately,0.5,86000,0.73,0.04,1000000,0,0.69,1000000
7719,1921,Single Filer,0.5,86000,0.73,0.04,1000000,0,0.69,1000000
7720,1921,Head of Household,0.51,88000,0.73,0.04,1000000,0,0.69,1000000
7721,1921,Married Filing Jointly,0.51,88000,0.73,0.04,1000000,0,0.69,1000000
7722,1921,Married Filing Separately,0.51,88000,0.73,0.04,1000000,0,0.69,1000000
7723,1921,Single Filer,0.51,88000,0.73,0.04,1000000,0,0.69,1000000
7724,1921,Head of Household,0.52,90000,0.73,0.04,1000000,0,0.69,1000000
7725,1921,Married Filing Jointly,0.52,90000,0.73,0.04,1000000,0,0.69,1000000
7726,1921,Married Filing Separately,0.52,90000,0.73,0.04,1000000,0,0.69,1000000
7727,1921,Single Filer,0.52,90000,0.73,0.04,1000000,0,0.69,1000000
7728,1921,Head of Household,0.53,92000,0.73,0.04,1000000,0,0.69,1000000
7729,1921,Married Filing Jointly,0.53,92000,0.73,0.04,1000000,0,0.69,1000000
7730,1921,Married Filing Separately,0.53,92000,0.73,0.04,1000000,0,0.69,1000000
7731,1921,Single Filer,0.53,92000,0.73,0.04,1000000,0,0.69,1000000
7732,1921,Head of Household,0.54,94000,0.73,0.04,1000000,0,0.69,1000000
7733,1921,Married Filing Jointly,0.54,94000,0.73,0.04,1000000,0,0.69,1000000
7734,1921,Married Filing Separately,0.54,94000,0.73,0.04,1000000,0,0.69,1000000
7735,1921,Single Filer,0.54,94000,0.73,0.04,1000000,0,0.69,1000000
7736,1921,Head of Household,0.55,96000,0.73,0.04,1000000,0,0.69,1000000
7737,1921,Married Filing Jointly,0.55,96000,0.73,0.04,1000000,0,0.69,1000000
7738,1921,Married Filing Separately,0.55,96000,0.73,0.04,1000000,0,0.69,1000000
7739,1921,Single Filer,0.55,96000,0.73,0.04,1000000,0,0.69,1000000
7740,1921,Head of Household,0.56,98000,0.73,0.04,1000000,0,0.69,1000000
7741,1921,Married Filing Jointly,0.56,98000,0.73,0.04,1000000,0,0.69,1000000
7742,1921,Married Filing Separately,0.56,98000,0.73,0.04,1000000,0,0.69,1000000
7743,1921,Single Filer,0.56,98000,0.73,0.04,1000000,0,0.69,1000000
7744,1921,Head of Household,0.6,100000,0.73,0.04,1000000,0,0.69,1000000
7745,1921,Married Filing Jointly,0.6,100000,0.73,0.04,1000000,0,0.69,1000000
7746,1921,Married Filing Separately,0.6,100000,0.73,0.04,1000000,0,0.69,1000000
7747,1921,Single Filer,0.6,100000,0.73,0.04,1000000,0,0.69,1000000
7748,1921,Head of Household,0.64,150000,0.73,0.04,1000000,0,0.69,1000000
7749,1921,Married Filing Jointly,0.64,150000,0.73,0.04,1000000,0,0.69,1000000
7750,1921,Married Filing Separately,0.64,150000,0.73,0.04,1000000,0,0.69,1000000
7751,1921,Single Filer,0.64,150000,0.73,0.04,1000000,0,0.69,1000000
7752,1921,Head of Household,0.68,200000,0.73,0.04,1000000,0,0.69,1000000
7753,1921,Married Filing Jointly,0.68,200000,0.73,0.04,1000000,0,0.69,1000000
7754,1921,Married Filing Separately,0.68,200000,0.73,0.04,1000000,0,0.69,1000000
7755,1921,Single Filer,0.68,200000,0.73,0.04,1000000,0,0.69,1000000
7756,1921,Head of Household,0.71,300000,0.73,0.04,1000000,0,0.69,1000000
7757,1921,Married Filing Jointly,0.71,300000,0.73,0.04,1000000,0,0.69,1000000
7758,1921,Married Filing Separately,0.71,300000,0.73,0.04,1000000,0,0.69,1000000
7759,1921,Single Filer,0.71,300000,0.73,0.04,1000000,0,0.69,1000000
7760,1921,Head of Household,0.72,500000,0.73,0.04,1000000,0,0.69,1000000
7761,1921,Married Filing Jointly,0.72,500000,0.73,0.04,1000000,0,0.69,1000000
7762,1921,Married Filing Separately,0.72,500000,0.73,0.04,1000000,0,0.69,1000000
7763,1921,Single Filer,0.72,500000,0.73,0.04,1000000,0,0.69,1000000
7764,1921,Head of Household,0.73,1000000,0.73,0.04,1000000,0,0.69,1000000
7765,1921,Married Filing Jointly,0.73,1000000,0.73,0.04,1000000,0,0.69,1000000
7766,1921,Married Filing Separately,0.73,1000000,0.73,0.04,1000000,0,0.69,1000000
7767,1921,Single Filer,0.73,1000000,0.73,0.04,1000000,0,0.69,1000000
7344,1922,Head of Household,0.04,0,0.58,0.04,200000,0,0.54,200000
7345,1922,Married Filing Jointly,0.04,0,0.58,0.04,200000,0,0.54,200000
7346,1922,Married Filing Separately,0.04,0,0.58,0.04,200000,0,0.54,200000
7347,1922,Single Filer,0.04,0,0.58,0.04,200000,0,0.54,200000
7348,1922,Head of Household,0.08,4000,0.58,0.04,200000,0,0.54,200000
7349,1922,Married Filing Jointly,0.08,4000,0.58,0.04,200000,0,0.54,200000
7350,1922,Married Filing Separately,0.08,4000,0.58,0.04,200000,0,0.54,200000
7351,1922,Single Filer,0.08,4000,0.58,0.04,200000,0,0.54,200000
7352,1922,Head of Household,0.09,6000,0.58,0.04,200000,0,0.54,200000
7353,1922,Married Filing Jointly,0.09,6000,0.58,0.04,200000,0,0.54,200000
7354,1922,Married Filing Separately,0.09,6000,0.58,0.04,200000,0,0.54,200000
7355,1922,Single Filer,0.09,6000,0.58,0.04,200000,0,0.54,200000
7356,1922,Head of Household,0.1,10000,0.58,0.04,200000,0,0.54,200000
7357,1922,Married Filing Jointly,0.1,10000,0.58,0.04,200000,0,0.54,200000
7358,1922,Married Filing Separately,0.1,10000,0.58,0.04,200000,0,0.54,200000
7359,1922,Single Filer,0.1,10000,0.58,0.04,200000,0,0.54,200000
7360,1922,Head of Household,0.11,12000,0.58,0.04,200000,0,0.54,200000
7361,1922,Married Filing Jointly,0.11,12000,0.58,0.04,200000,0,0.54,200000
7362,1922,Married Filing Separately,0.11,12000,0.58,0.04,200000,0,0.54,200000
7363,1922,Single Filer,0.11,12000,0.58,0.04,200000,0,0.54,200000
7364,1922,Head of Household,0.12,14000,0.58,0.04,200000,0,0.54,200000
7365,1922,Married Filing Jointly,0.12,14000,0.58,0.04,200000,0,0.54,200000
7366,1922,Married Filing Separately,0.12,14000,0.58,0.04,200000,0,0.54,200000
7367,1922,Single Filer,0.12,14000,0.58,0.04,200000,0,0.54,200000
7368,1922,Head of Household,0.13,16000,0.58,0.04,200000,0,0.54,200000
7369,1922,Married Filing Jointly,0.13,16000,0.58,0.04,200000,0,0.54,200000
7370,1922,Married Filing Separately,0.13,16000,0.58,0.04,200000,0,0.54,200000
7371,1922,Single Filer,0.13,16000,0.58,0.04,200000,0,0.54,200000
7372,1922,Head of Household,0.14,18000,0.58,0.04,200000,0,0.54,200000
7373,1922,Married Filing Jointly,0.14,18000,0.58,0.04,200000,0,0.54,200000
7374,1922,Married Filing Separately,0.14,18000,0.58,0.04,200000,0,0.54,200000
7375,1922,Single Filer,0.14,18000,0.58,0.04,200000,0,0.54,200000
7376,1922,Head of Household,0.16,20000,0.58,0.04,200000,0,0.54,200000
7377,1922,Married Filing Jointly,0.16,20000,0.58,0.04,200000,0,0.54,200000
7378,1922,Married Filing Separately,0.16,20000,0.58,0.04,200000,0,0.54,200000
7379,1922,Single Filer,0.16,20000,0.58,0.04,200000,0,0.54,200000
7380,1922,Head of Household,0.17,22000,0.58,0.04,200000,0,0.54,200000
7381,1922,Married Filing Jointly,0.17,22000,0.58,0.04,200000,0,0.54,200000
7382,1922,Married Filing Separately,0.17,22000,0.58,0.04,200000,0,0.54,200000
7383,1922,Single Filer,0.17,22000,0.58,0.04,200000,0,0.54,200000
7384,1922,Head of Household,0.18,24000,0.58,0.04,200000,0,0.54,200000
7385,1922,Married Filing Jointly,0.18,24000,0.58,0.04,200000,0,0.54,200000
7386,1922,Married Filing Separately,0.18,24000,0.58,0.04,200000,0,0.54,200000
7387,1922,Single Filer,0.18,24000,0.58,0.04,200000,0,0.54,200000
7388,1922,Head of Household,0.19,26000,0.58,0.04,200000,0,0.54,200000
7389,1922,Married Filing Jointly,0.19,26000,0.58,0.04,200000,0,0.54,200000
7390,1922,Married Filing Separately,0.19,26000,0.58,0.04,200000,0,0.54,200000
7391,1922,Single Filer,0.19,26000,0.58,0.04,200000,0,0.54,200000
7392,1922,Head of Household,0.2,28000,0.58,0.04,200000,0,0.54,200000
7393,1922,Married Filing Jointly,0.2,28000,0.58,0.04,200000,0,0.54,200000
7394,1922,Married Filing Separately,0.2,28000,0.58,0.04,200000,0,0.54,200000
7395,1922,Single Filer,0.2,28000,0.58,0.04,200000,0,0.54,200000
7396,1922,Head of Household,0.21,30000,0.58,0.04,200000,0,0.54,200000
7397,1922,Married Filing Jointly,0.21,30000,0.58,0.04,200000,0,0.54,200000
7398,1922,Married Filing Separately,0.21,30000,0.58,0.04,200000,0,0.54,200000
7399,1922,Single Filer,0.21,30000,0.58,0.04,200000,0,0.54,200000
7400,1922,Head of Household,0.23,32000,0.58,0.04,200000,0,0.54,200000
7401,1922,Married Filing Jointly,0.23,32000,0.58,0.04,200000,0,0.54,200000
7402,1922,Married Filing Separately,0.23,32000,0.58,0.04,200000,0,0.54,200000
7403,1922,Single Filer,0.23,32000,0.58,0.04,200000,0,0.54,200000
7404,1922,Head of Household,0.24,36000,0.58,0.04,200000,0,0.54,200000
7405,1922,Married Filing Jointly,0.24,36000,0.58,0.04,200000,0,0.54,200000
7406,1922,Married Filing Separately,0.24,36000,0.58,0.04,200000,0,0.54,200000
7407,1922,Single Filer,0.24,36000,0.58,0.04,200000,0,0.54,200000
7408,1922,Head of Household,0.25,38000,0.58,0.04,200000,0,0.54,200000
7409,1922,Married Filing Jointly,0.25,38000,0.58,0.04,200000,0,0.54,200000
7410,1922,Married Filing Separately,0.25,38000,0.58,0.04,200000,0,0.54,200000
7411,1922,Single Filer,0.25,38000,0.58,0.04,200000,0,0.54,200000
7412,1922,Head of Household,0.26,40000,0.58,0.04,200000,0,0.54,200000
7413,1922,Married Filing Jointly,0.26,40000,0.58,0.04,200000,0,0.54,200000
7414,1922,Married Filing Separately,0.26,40000,0.58,0.04,200000,0,0.54,200000
7415,1922,Single Filer,0.26,40000,0.58,0.04,200000,0,0.54,200000
7416,1922,Head of Household,0.27,42000,0.58,0.04,200000,0,0.54,200000
7417,1922,Married Filing Jointly,0.27,42000,0.58,0.04,200000,0,0.54,200000
7418,1922,Married Filing Separately,0.27,42000,0.58,0.04,200000,0,0.54,200000
7419,1922,Single Filer,0.27,42000,0.58,0.04,200000,0,0.54,200000
7420,1922,Head of Household,0.28,44000,0.58,0.04,200000,0,0.54,200000
7421,1922,Married Filing Jointly,0.28,44000,0.58,0.04,200000,0,0.54,200000
7422,1922,Married Filing Separately,0.28,44000,0.58,0.04,200000,0,0.54,200000
7423,1922,Single Filer,0.28,44000,0.58,0.04,200000,0,0.54,200000
7424,1922,Head of Household,0.29,46000,0.58,0.04,200000,0,0.54,200000
7425,1922,Married Filing Jointly,0.29,46000,0.58,0.04,200000,0,0.54,200000
7426,1922,Married Filing Separately,0.29,46000,0.58,0.04,200000,0,0.54,200000
